EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
31/05/2020|9-0000002835|1110|Cash Payments|-12137.7
31/05/2020|9-0000002836|1110|Cash Payments|-12375.52
31/05/2020|9-0000002836|2210|Cash Payments|12375.52
30/06/2020|1-0000002842|4110|Labrador Sales|-65460.12
30/06/2020|1-0000002842|1210|Labrador Sales|65460.12
30/06/2020|1-0000002843|4110|Labrador Sales|-65683.69
30/06/2020|1-0000002843|1210|Labrador Sales|65683.69
30/06/2020|1-0000002844|4110|Labrador Sales|-66282.1
30/06/2020|1-0000002844|1210|Labrador Sales|66282.1
30/06/2020|1-0000002845|4110|Labrador Sales|-68573.62
30/06/2020|1-0000002845|1210|Labrador Sales|68573.62
30/06/2020|1-0000002846|4110|Labrador Sales|-62710.81
30/06/2020|1-0000002846|1210|Labrador Sales|62710.81
30/06/2020|1-0000002847|4110|Labrador Sales|-65427.62
30/06/2020|1-0000002847|1210|Labrador Sales|65427.62
30/06/2020|1-0000002848|4110|Labrador Sales|-67620.55
30/06/2020|1-0000002848|1210|Labrador Sales|67620.55
30/06/2020|1-0000002849|4110|Labrador Sales|-62929.92
30/06/2020|1-0000002849|1210|Labrador Sales|62929.92
30/06/2020|1-0000002850|4110|Labrador Sales|-65212.85
30/06/2020|1-0000002850|1210|Labrador Sales|65212.85
30/06/2020|1-0000002851|4110|Labrador Sales|-62589.73
30/06/2020|1-0000002851|1210|Labrador Sales|62589.73
30/06/2020|1-0000002852|4110|Labrador Sales|-65005.38
30/06/2020|1-0000002852|1210|Labrador Sales|65005.38
30/06/2020|1-0000002853|4110|Labrador Sales|-63915.23
30/06/2020|1-0000002853|1210|Labrador Sales|63915.23
30/06/2020|1-0000002854|4110|Labrador Sales|-65864.31
30/06/2020|1-0000002854|1210|Labrador Sales|65864.31
30/06/2020|1-0000002855|4110|Labrador Sales|-68582.39
30/06/2020|1-0000002855|1210|Labrador Sales|68582.39
30/06/2020|1-0000002856|4110|Labrador Sales|-67300.18
30/06/2020|1-0000002856|1210|Labrador Sales|67300.18
30/06/2020|1-0000002857|4110|Labrador Sales|-65351.46
30/06/2020|1-0000002857|1210|Labrador Sales|65351.46
30/06/2020|1-0000002858|4110|Labrador Sales|-66983.85
30/06/2020|1-0000002858|1210|Labrador Sales|66983.85
30/06/2020|1-0000002859|4110|Labrador Sales|-63851.3
30/06/2020|1-0000002859|1210|Labrador Sales|63851.3
30/06/2020|1-0000002860|4110|Labrador Sales|-62837.42
30/06/2020|1-0000002860|1210|Labrador Sales|62837.42
30/06/2020|1-0000002861|4110|Labrador Sales|-64040.11
30/06/2020|1-0000002861|1210|Labrador Sales|64040.11
30/06/2020|10-0000002935|2220|Cash Payments|6545.09
30/06/2020|10-0000002935|1120|Cash Payments|-6545.09
30/06/2020|10-0000002936|2220|Cash Payments|6634.44
30/06/2020|10-0000002936|1120|Cash Payments|-6634.44
30/06/2020|10-0000002937|2220|Cash Payments|6126.69
30/06/2020|10-0000002937|1120|Cash Payments|-6126.69
30/06/2020|10-0000002938|2220|Cash Payments|6198.94
30/06/2020|10-0000002938|1120|Cash Payments|-6198.94
30/06/2020|10-0000002939|1120|Cash Payments|-6327.19
30/06/2020|10-0000002939|2220|Cash Payments|6327.19
30/06/2020|2-0000002862|4120|Cat food sales|-54557.49
30/06/2020|2-0000002862|1230|Cat food sales|54557.49
30/06/2020|2-0000002863|1230|Cat food sales|54557.49
30/06/2020|2-0000002863|4120|Cat food sales|-54557.49
30/06/2020|2-0000002864|4120|Cat food sales|-54557.49
30/06/2020|2-0000002864|1230|Cat food sales|54557.49
30/06/2020|3-0000002865|4130|Interest Received|-161126.85
30/06/2020|3-0000002865|1110|Interest Received|161126.85
30/06/2020|4-0000002866|1110|Cash Receipts|62862.21
30/06/2020|4-0000002866|1210|Cash Receipts|-62862.21
30/06/2020|4-0000002867|1110|Cash Receipts|68121.59
30/06/2020|4-0000002867|1210|Cash Receipts|-68121.59
30/06/2020|4-0000002868|1110|Cash Receipts|68159.22
30/06/2020|4-0000002868|1210|Cash Receipts|-68159.22
30/06/2020|4-0000002869|1210|Cash Receipts|-64711.61
30/06/2020|4-0000002869|1110|Cash Receipts|64711.61
30/06/2020|4-0000002870|1110|Cash Receipts|62928.12
30/06/2020|4-0000002870|1210|Cash Receipts|-62928.12
30/06/2020|4-0000002871|1110|Cash Receipts|64397.81
30/06/2020|4-0000002871|1210|Cash Receipts|-64397.81
30/06/2020|4-0000002872|1110|Cash Receipts|68170.05
30/06/2020|4-0000002872|1210|Cash Receipts|-68170.05
30/06/2020|4-0000002873|1210|Cash Receipts|-67204.26
30/06/2020|4-0000002873|1110|Cash Receipts|67204.26
30/06/2020|4-0000002874|1110|Cash Receipts|63104.04
30/06/2020|4-0000002874|1210|Cash Receipts|-63104.04
30/06/2020|4-0000002875|1110|Cash Receipts|64375.09
30/06/2020|4-0000002875|1210|Cash Receipts|-64375.09
30/06/2020|4-0000002876|1110|Cash Receipts|64078.29
30/06/2020|4-0000002876|1210|Cash Receipts|-64078.29
30/06/2020|4-0000002877|1110|Cash Receipts|68292.77
30/06/2020|4-0000002877|1210|Cash Receipts|-68292.77
30/06/2020|4-0000002878|1110|Cash Receipts|68247.31
30/06/2020|4-0000002878|1210|Cash Receipts|-68247.31
30/06/2020|4-0000002879|1110|Cash Receipts|64776.67
30/06/2020|4-0000002879|1210|Cash Receipts|-64776.67
30/06/2020|4-0000002880|1110|Cash Receipts|66210.43
30/06/2020|4-0000002880|1210|Cash Receipts|-66210.43
30/06/2020|4-0000002881|1210|Cash Receipts|-68589.57
30/06/2020|4-0000002881|1110|Cash Receipts|68589.57
30/06/2020|4-0000002882|1110|Cash Receipts|64145.88
30/06/2020|4-0000002882|1210|Cash Receipts|-64145.88
30/06/2020|4-0000002883|1210|Cash Receipts|-62933.64
30/06/2020|4-0000002883|1110|Cash Receipts|62933.64
30/06/2020|4-0000002884|1110|Cash Receipts|62869.15
30/06/2020|4-0000002884|1210|Cash Receipts|-62869.15
30/06/2020|4-0000002885|1110|Cash Receipts|67080.26
30/06/2020|4-0000002885|1210|Cash Receipts|-67080.26
30/06/2020|5-0000002886|1230|Cash Receipts|-54557.49
30/06/2020|5-0000002886|1120|Cash Receipts|54557.49
30/06/2020|5-0000002887|1120|Cash Receipts|54557.49
30/06/2020|5-0000002887|1230|Cash Receipts|-54557.49
30/06/2020|5-0000002888|1120|Cash Receipts|54557.49
30/06/2020|5-0000002888|1230|Cash Receipts|-54557.49
30/06/2020|6-0000002889|1130|Salaries|-429618.81
30/06/2020|6-0000002889|4310|Salaries|429618.81
30/06/2020|7-0000002890|4210|Cost Of Sales Dog Food|11726.9
30/06/2020|7-0000002890|2210|Cost Of Sales Dog Food|-11726.9
30/06/2020|7-0000002891|2210|Cost Of Sales Dog Food|-12261.59
30/06/2020|7-0000002891|4210|Cost Of Sales Dog Food|12261.59
30/06/2020|7-0000002892|2210|Cost Of Sales Dog Food|-12166.32
30/06/2020|7-0000002892|4210|Cost Of Sales Dog Food|12166.32
30/06/2020|7-0000002893|4210|Cost Of Sales Dog Food|12302.41
30/06/2020|7-0000002893|2210|Cost Of Sales Dog Food|-12302.41
30/06/2020|7-0000002894|4210|Cost Of Sales Dog Food|11865.29
30/06/2020|7-0000002894|2210|Cost Of Sales Dog Food|-11865.29
30/06/2020|7-0000002895|2210|Cost Of Sales Dog Food|-11902.61
30/06/2020|7-0000002895|4210|Cost Of Sales Dog Food|11902.61
30/06/2020|7-0000002896|2210|Cost Of Sales Dog Food|-11788.47
30/06/2020|7-0000002896|4210|Cost Of Sales Dog Food|11788.47
30/06/2020|7-0000002897|4210|Cost Of Sales Dog Food|12586
30/06/2020|7-0000002897|2210|Cost Of Sales Dog Food|-12586
30/06/2020|7-0000002898|2210|Cost Of Sales Dog Food|-12278.07
30/06/2020|7-0000002898|4210|Cost Of Sales Dog Food|12278.07
30/06/2020|7-0000002899|2210|Cost Of Sales Dog Food|-11981.06
30/06/2020|7-0000002899|4210|Cost Of Sales Dog Food|11981.06
30/06/2020|7-0000002900|4210|Cost Of Sales Dog Food|11847.21
30/06/2020|7-0000002900|2210|Cost Of Sales Dog Food|-11847.21
30/06/2020|7-0000002901|4210|Cost Of Sales Dog Food|11832.74
30/06/2020|7-0000002901|2210|Cost Of Sales Dog Food|-11832.74
30/06/2020|7-0000002902|4210|Cost Of Sales Dog Food|11531.46
30/06/2020|7-0000002902|2210|Cost Of Sales Dog Food|-11531.46
30/06/2020|7-0000002903|4210|Cost Of Sales Dog Food|11695.03
30/06/2020|7-0000002903|2210|Cost Of Sales Dog Food|-11695.03
30/06/2020|7-0000002904|2210|Cost Of Sales Dog Food|-12186.58
30/06/2020|7-0000002904|4210|Cost Of Sales Dog Food|12186.58
30/06/2020|7-0000002905|4210|Cost Of Sales Dog Food|11445.17
30/06/2020|7-0000002905|2210|Cost Of Sales Dog Food|-11445.17
30/06/2020|7-0000002906|4210|Cost Of Sales Dog Food|12309.07
30/06/2020|7-0000002906|2210|Cost Of Sales Dog Food|-12309.07
30/06/2020|7-0000002907|4210|Cost Of Sales Dog Food|11821.17
30/06/2020|7-0000002907|2210|Cost Of Sales Dog Food|-11821.17
30/06/2020|7-0000002908|2210|Cost Of Sales Dog Food|-12483.03
30/06/2020|7-0000002908|4210|Cost Of Sales Dog Food|12483.03
30/06/2020|7-0000002909|4210|Cost Of Sales Dog Food|11482.02
30/06/2020|7-0000002909|2210|Cost Of Sales Dog Food|-11482.02
30/06/2020|8-0000002910|4220|Cost Of Sales Cat Food|6412.77
30/06/2020|8-0000002910|2220|Cost Of Sales Cat Food|-6412.77
30/06/2020|8-0000002911|2220|Cost Of Sales Cat Food|-6286.4
30/06/2020|8-0000002911|4220|Cost Of Sales Cat Food|6286.4
30/06/2020|8-0000002912|2220|Cost Of Sales Cat Food|-6482.96
30/06/2020|8-0000002912|4220|Cost Of Sales Cat Food|6482.96
30/06/2020|8-0000002913|2220|Cost Of Sales Cat Food|-6603
30/06/2020|8-0000002913|4220|Cost Of Sales Cat Food|6603
30/06/2020|8-0000002914|2220|Cost Of Sales Cat Food|-6441.45
30/06/2020|8-0000002914|4220|Cost Of Sales Cat Food|6441.45
30/06/2020|9-0000002915|2210|Cash Payments|12063.17
30/06/2020|9-0000002915|1110|Cash Payments|-12063.17
30/06/2020|9-0000002916|2210|Cash Payments|12269.09
30/06/2020|9-0000002916|1110|Cash Payments|-12269.09
30/06/2020|9-0000002917|1110|Cash Payments|-11654.21
30/06/2020|9-0000002917|2210|Cash Payments|11654.21
30/06/2020|9-0000002918|2210|Cash Payments|12507.02
30/06/2020|9-0000002918|1110|Cash Payments|-12507.02
30/06/2020|9-0000002919|1110|Cash Payments|-11775.72
30/06/2020|9-0000002919|2210|Cash Payments|11775.72
30/06/2020|9-0000002920|2210|Cash Payments|11983.08
30/06/2020|9-0000002920|1110|Cash Payments|-11983.08
30/06/2020|9-0000002921|1110|Cash Payments|-12165.34
30/06/2020|9-0000002921|2210|Cash Payments|12165.34
30/06/2020|9-0000002922|1110|Cash Payments|-12357.53
30/06/2020|9-0000002922|2210|Cash Payments|12357.53
30/06/2020|9-0000002923|1110|Cash Payments|-12156.3
30/06/2020|9-0000002923|2210|Cash Payments|12156.3
30/06/2020|9-0000002924|1110|Cash Payments|-12317.15
30/06/2020|9-0000002924|2210|Cash Payments|12317.15
30/06/2020|9-0000002925|1110|Cash Payments|-11948.11
30/06/2020|9-0000002925|2210|Cash Payments|11948.11
30/06/2020|9-0000002926|2210|Cash Payments|12600.93
30/06/2020|9-0000002926|1110|Cash Payments|-12600.93
30/06/2020|9-0000002927|1110|Cash Payments|-11469.58
30/06/2020|9-0000002927|2210|Cash Payments|11469.58
30/06/2020|9-0000002928|2210|Cash Payments|12155.72
30/06/2020|9-0000002928|1110|Cash Payments|-12155.72
30/06/2020|9-0000002929|1110|Cash Payments|-12113.27
30/06/2020|9-0000002929|2210|Cash Payments|12113.27
30/06/2020|9-0000002930|1110|Cash Payments|-12487.28
30/06/2020|9-0000002930|2210|Cash Payments|12487.28
30/06/2020|9-0000002931|2210|Cash Payments|12069.87
30/06/2020|9-0000002931|1110|Cash Payments|-12069.87
30/06/2020|9-0000002932|1110|Cash Payments|-11965.56
30/06/2020|9-0000002932|2210|Cash Payments|11965.56
30/06/2020|9-0000002933|2210|Cash Payments|12372.97
30/06/2020|9-0000002933|1110|Cash Payments|-12372.97
30/06/2020|9-0000002934|1110|Cash Payments|-12513.32
30/06/2020|9-0000002934|2210|Cash Payments|12513.32
31/07/2020|1-0000002940|4110|Labrador Sales|-67614.56
31/07/2020|1-0000002940|1210|Labrador Sales|67614.56
31/07/2020|1-0000002941|4110|Labrador Sales|-69609.94
31/07/2020|1-0000002941|1210|Labrador Sales|69609.94
31/07/2020|1-0000002942|4110|Labrador Sales|-65537.66
31/07/2020|1-0000002942|1210|Labrador Sales|65537.66
31/07/2020|1-0000002943|4110|Labrador Sales|-64512.29
31/07/2020|1-0000002943|1210|Labrador Sales|64512.29
31/07/2020|1-0000002944|4110|Labrador Sales|-69508.65
31/07/2020|1-0000002944|1210|Labrador Sales|69508.65
31/07/2020|1-0000002945|4110|Labrador Sales|-67573.66
31/07/2020|1-0000002945|1210|Labrador Sales|67573.66
31/07/2020|1-0000002946|4110|Labrador Sales|-66640.88
31/07/2020|1-0000002946|1210|Labrador Sales|66640.88
31/07/2020|1-0000002947|4110|Labrador Sales|-65003.38
31/07/2020|1-0000002947|1210|Labrador Sales|65003.38
31/07/2020|1-0000002948|4110|Labrador Sales|-67264.68
31/07/2020|1-0000002948|1210|Labrador Sales|67264.68
31/07/2020|1-0000002949|4110|Labrador Sales|-65464.29
31/07/2020|1-0000002949|1210|Labrador Sales|65464.29
31/07/2020|1-0000002950|4110|Labrador Sales|-68425.89
31/07/2020|1-0000002950|1210|Labrador Sales|68425.89
31/07/2020|1-0000002951|4110|Labrador Sales|-68718.4
31/07/2020|1-0000002951|1210|Labrador Sales|68718.4
31/07/2020|1-0000002952|4110|Labrador Sales|-64110.76
31/07/2020|1-0000002952|1210|Labrador Sales|64110.76
31/07/2020|1-0000002953|4110|Labrador Sales|-66970.03
31/07/2020|1-0000002953|1210|Labrador Sales|66970.03
31/07/2020|1-0000002954|4110|Labrador Sales|-63624.9
31/07/2020|1-0000002954|1210|Labrador Sales|63624.9
31/07/2020|1-0000002955|4110|Labrador Sales|-65238.2
31/07/2020|1-0000002955|1210|Labrador Sales|65238.2
31/07/2020|1-0000002956|4110|Labrador Sales|-64044.41
31/07/2020|1-0000002956|1210|Labrador Sales|64044.41
31/07/2020|1-0000002957|4110|Labrador Sales|-65269.48
31/07/2020|1-0000002957|1210|Labrador Sales|65269.48
31/07/2020|1-0000002958|4110|Labrador Sales|-69446.2
31/07/2020|1-0000002958|1210|Labrador Sales|69446.2
31/07/2020|1-0000002959|4110|Labrador Sales|-65438.9
31/07/2020|1-0000002959|1210|Labrador Sales|65438.9
31/07/2020|10-0000003033|2220|Cash Payments|6178.25
31/07/2020|10-0000003033|1120|Cash Payments|-6178.25
31/07/2020|10-0000003034|2220|Cash Payments|6228.22
31/07/2020|10-0000003034|1120|Cash Payments|-6228.22
31/07/2020|10-0000003035|1120|Cash Payments|-6401.36
31/07/2020|10-0000003035|2220|Cash Payments|6401.36
31/07/2020|10-0000003036|1120|Cash Payments|-6462.24
31/07/2020|10-0000003036|2220|Cash Payments|6462.24
31/07/2020|10-0000003037|2220|Cash Payments|6646.95
31/07/2020|10-0000003037|1120|Cash Payments|-6646.95
31/07/2020|2-0000002960|1230|Cat food sales|54992.54
31/07/2020|2-0000002960|4120|Cat food sales|-54992.54
31/07/2020|2-0000002961|1230|Cat food sales|54992.54
31/07/2020|2-0000002961|4120|Cat food sales|-54992.54
31/07/2020|2-0000002962|1230|Cat food sales|54992.54
31/07/2020|2-0000002962|4120|Cat food sales|-54992.54
31/07/2020|3-0000002963|4130|Interest Received|-158886.91
31/07/2020|3-0000002963|1110|Interest Received|158886.91
31/07/2020|4-0000002964|1110|Cash Receipts|68350.29
31/07/2020|4-0000002964|1210|Cash Receipts|-68350.29
31/07/2020|4-0000002965|1110|Cash Receipts|65716.66
31/07/2020|4-0000002965|1210|Cash Receipts|-65716.66
31/07/2020|4-0000002966|1210|Cash Receipts|-69668.9
31/07/2020|4-0000002966|1110|Cash Receipts|69668.9
31/07/2020|4-0000002967|1110|Cash Receipts|63408.48
31/07/2020|4-0000002967|1210|Cash Receipts|-63408.48
31/07/2020|4-0000002968|1210|Cash Receipts|-64367.7
31/07/2020|4-0000002968|1110|Cash Receipts|64367.7
31/07/2020|4-0000002969|1110|Cash Receipts|67514.71
31/07/2020|4-0000002969|1210|Cash Receipts|-67514.71
31/07/2020|4-0000002970|1210|Cash Receipts|-68852.49
31/07/2020|4-0000002970|1110|Cash Receipts|68852.49
31/07/2020|4-0000002971|1110|Cash Receipts|69600.6
31/07/2020|4-0000002971|1210|Cash Receipts|-69600.6
31/07/2020|4-0000002972|1110|Cash Receipts|68037.18
31/07/2020|4-0000002972|1210|Cash Receipts|-68037.18
31/07/2020|4-0000002973|1210|Cash Receipts|-67181.09
31/07/2020|4-0000002973|1110|Cash Receipts|67181.09
31/07/2020|4-0000002974|1210|Cash Receipts|-63966.2
31/07/2020|4-0000002974|1110|Cash Receipts|63966.2
31/07/2020|4-0000002975|1110|Cash Receipts|66098.02
31/07/2020|4-0000002975|1210|Cash Receipts|-66098.02
31/07/2020|4-0000002976|1210|Cash Receipts|-67948.48
31/07/2020|4-0000002976|1110|Cash Receipts|67948.48
31/07/2020|4-0000002977|1110|Cash Receipts|67313.97
31/07/2020|4-0000002977|1210|Cash Receipts|-67313.97
31/07/2020|4-0000002978|1210|Cash Receipts|-66972.58
31/07/2020|4-0000002978|1110|Cash Receipts|66972.58
31/07/2020|4-0000002979|1210|Cash Receipts|-64362.95
31/07/2020|4-0000002979|1110|Cash Receipts|64362.95
31/07/2020|4-0000002980|1110|Cash Receipts|67193.97
31/07/2020|4-0000002980|1210|Cash Receipts|-67193.97
31/07/2020|4-0000002981|1210|Cash Receipts|-69644.78
31/07/2020|4-0000002981|1110|Cash Receipts|69644.78
31/07/2020|4-0000002982|1110|Cash Receipts|67119.69
31/07/2020|4-0000002982|1210|Cash Receipts|-67119.69
31/07/2020|4-0000002983|1210|Cash Receipts|-67372.15
31/07/2020|4-0000002983|1110|Cash Receipts|67372.15
31/07/2020|5-0000002984|1230|Cash Receipts|-54992.54
31/07/2020|5-0000002984|1120|Cash Receipts|54992.54
31/07/2020|5-0000002985|1120|Cash Receipts|54992.54
31/07/2020|5-0000002985|1230|Cash Receipts|-54992.54
31/07/2020|5-0000002986|1120|Cash Receipts|54992.54
31/07/2020|5-0000002986|1230|Cash Receipts|-54992.54
31/07/2020|6-0000002987|4310|Salaries|430678.36
31/07/2020|6-0000002987|1130|Salaries|-430678.36
31/07/2020|7-0000002988|2210|Cost Of Sales Dog Food|-12655.7
31/07/2020|7-0000002988|4210|Cost Of Sales Dog Food|12655.7
31/07/2020|7-0000002989|4210|Cost Of Sales Dog Food|12674.88
31/07/2020|7-0000002989|2210|Cost Of Sales Dog Food|-12674.88
31/07/2020|7-0000002990|4210|Cost Of Sales Dog Food|12582.1
31/07/2020|7-0000002990|2210|Cost Of Sales Dog Food|-12582.1
31/07/2020|7-0000002991|2210|Cost Of Sales Dog Food|-11872.07
31/07/2020|7-0000002991|4210|Cost Of Sales Dog Food|11872.07
31/07/2020|7-0000002992|2210|Cost Of Sales Dog Food|-11516.96
31/07/2020|7-0000002992|4210|Cost Of Sales Dog Food|11516.96
31/07/2020|7-0000002993|2210|Cost Of Sales Dog Food|-12707.34
31/07/2020|7-0000002993|4210|Cost Of Sales Dog Food|12707.34
31/07/2020|7-0000002994|2210|Cost Of Sales Dog Food|-12249.63
31/07/2020|7-0000002994|4210|Cost Of Sales Dog Food|12249.63
31/07/2020|7-0000002995|4210|Cost Of Sales Dog Food|12423.22
31/07/2020|7-0000002995|2210|Cost Of Sales Dog Food|-12423.22
31/07/2020|7-0000002996|4210|Cost Of Sales Dog Food|12600.3
31/07/2020|7-0000002996|2210|Cost Of Sales Dog Food|-12600.3
31/07/2020|7-0000002997|2210|Cost Of Sales Dog Food|-11586.64
31/07/2020|7-0000002997|4210|Cost Of Sales Dog Food|11586.64
31/07/2020|7-0000002998|4210|Cost Of Sales Dog Food|12672.57
31/07/2020|7-0000002998|2210|Cost Of Sales Dog Food|-12672.57
31/07/2020|7-0000002999|4210|Cost Of Sales Dog Food|12457.76
31/07/2020|7-0000002999|2210|Cost Of Sales Dog Food|-12457.76
31/07/2020|7-0000003000|2210|Cost Of Sales Dog Food|-12148.46
31/07/2020|7-0000003000|4210|Cost Of Sales Dog Food|12148.46
31/07/2020|7-0000003001|2210|Cost Of Sales Dog Food|-12127.28
31/07/2020|7-0000003001|4210|Cost Of Sales Dog Food|12127.28
31/07/2020|7-0000003002|4210|Cost Of Sales Dog Food|12581.48
31/07/2020|7-0000003002|2210|Cost Of Sales Dog Food|-12581.48
31/07/2020|7-0000003003|2210|Cost Of Sales Dog Food|-11776.84
31/07/2020|7-0000003003|4210|Cost Of Sales Dog Food|11776.84
31/07/2020|7-0000003004|4210|Cost Of Sales Dog Food|12232.44
31/07/2020|7-0000003004|2210|Cost Of Sales Dog Food|-12232.44
31/07/2020|7-0000003005|2210|Cost Of Sales Dog Food|-12209.29
31/07/2020|7-0000003005|4210|Cost Of Sales Dog Food|12209.29
31/07/2020|7-0000003006|2210|Cost Of Sales Dog Food|-12173.71
31/07/2020|7-0000003006|4210|Cost Of Sales Dog Food|12173.71
31/07/2020|7-0000003007|4210|Cost Of Sales Dog Food|12040.88
31/07/2020|7-0000003007|2210|Cost Of Sales Dog Food|-12040.88
31/07/2020|8-0000003008|2220|Cost Of Sales Cat Food|-6535.75
31/07/2020|8-0000003008|4220|Cost Of Sales Cat Food|6535.75
31/07/2020|8-0000003009|2220|Cost Of Sales Cat Food|-6758.91
31/07/2020|8-0000003009|4220|Cost Of Sales Cat Food|6758.91
31/07/2020|8-0000003010|2220|Cost Of Sales Cat Food|-6707.99
31/07/2020|8-0000003010|4220|Cost Of Sales Cat Food|6707.99
31/07/2020|8-0000003011|2220|Cost Of Sales Cat Food|-6474.68
31/07/2020|8-0000003011|4220|Cost Of Sales Cat Food|6474.68
31/07/2020|8-0000003012|4220|Cost Of Sales Cat Food|6199.13
31/07/2020|8-0000003012|2220|Cost Of Sales Cat Food|-6199.13
31/07/2020|9-0000003013|2210|Cash Payments|11935.81
31/07/2020|9-0000003013|1110|Cash Payments|-11935.81
31/07/2020|9-0000003014|2210|Cash Payments|12544
31/07/2020|9-0000003014|1110|Cash Payments|-12544
31/07/2020|9-0000003015|2210|Cash Payments|12254.97
31/07/2020|9-0000003015|1110|Cash Payments|-12254.97
31/07/2020|9-0000003016|2210|Cash Payments|11582.53
31/07/2020|9-0000003016|1110|Cash Payments|-11582.53
31/07/2020|9-0000003017|2210|Cash Payments|11651.4
31/07/2020|9-0000003017|1110|Cash Payments|-11651.4
31/07/2020|9-0000003018|2210|Cash Payments|12065.93
31/07/2020|9-0000003018|1110|Cash Payments|-12065.93
31/07/2020|9-0000003019|2210|Cash Payments|12357.67
31/07/2020|9-0000003019|1110|Cash Payments|-12357.67
31/07/2020|9-0000003020|1110|Cash Payments|-12642.1
31/07/2020|9-0000003020|2210|Cash Payments|12642.1
31/07/2020|9-0000003021|1110|Cash Payments|-11519.41
31/07/2020|9-0000003021|2210|Cash Payments|11519.41
31/07/2020|9-0000003022|2210|Cash Payments|12256.8
31/07/2020|9-0000003022|1110|Cash Payments|-12256.8
31/07/2020|9-0000003023|2210|Cash Payments|12716.14
31/07/2020|9-0000003023|1110|Cash Payments|-12716.14
31/07/2020|9-0000003024|1110|Cash Payments|-12695.48
31/07/2020|9-0000003024|2210|Cash Payments|12695.48
31/07/2020|9-0000003025|2210|Cash Payments|12645.97
31/07/2020|9-0000003025|1110|Cash Payments|-12645.97
31/07/2020|9-0000003026|2210|Cash Payments|11611.58
31/07/2020|9-0000003026|1110|Cash Payments|-11611.58
31/07/2020|9-0000003027|2210|Cash Payments|12267.32
31/07/2020|9-0000003027|1110|Cash Payments|-12267.32
31/07/2020|9-0000003028|2210|Cash Payments|11759.74
31/07/2020|9-0000003028|1110|Cash Payments|-11759.74
31/07/2020|9-0000003029|1110|Cash Payments|-12002.7
31/07/2020|9-0000003029|2210|Cash Payments|12002.7
31/07/2020|9-0000003030|2210|Cash Payments|11908.37
31/07/2020|9-0000003030|1110|Cash Payments|-11908.37
31/07/2020|9-0000003031|2210|Cash Payments|12616.74
31/07/2020|9-0000003031|1110|Cash Payments|-12616.74
31/07/2020|9-0000003032|2210|Cash Payments|12452.04
31/07/2020|9-0000003032|1110|Cash Payments|-12452.04
31/08/2020|1-0000003038|4110|Labrador Sales|-70065.4
31/08/2020|1-0000003038|1210|Labrador Sales|70065.4
31/08/2020|1-0000003039|4110|Labrador Sales|-68292.02
31/08/2020|1-0000003039|1210|Labrador Sales|68292.02
31/08/2020|1-0000003040|4110|Labrador Sales|-63880.85
31/08/2020|1-0000003040|1210|Labrador Sales|63880.85
31/08/2020|1-0000003041|4110|Labrador Sales|-66324.53
31/08/2020|1-0000003041|1210|Labrador Sales|66324.53
31/08/2020|1-0000003042|4110|Labrador Sales|-68029.35
31/08/2020|1-0000003042|1210|Labrador Sales|68029.35
31/08/2020|1-0000003043|4110|Labrador Sales|-69245.91
31/08/2020|1-0000003043|1210|Labrador Sales|69245.91
31/08/2020|1-0000003044|4110|Labrador Sales|-68646.54
31/08/2020|1-0000003044|1210|Labrador Sales|68646.54
31/08/2020|1-0000003045|4110|Labrador Sales|-66746.9
31/08/2020|1-0000003045|1210|Labrador Sales|66746.9
31/08/2020|1-0000003046|4110|Labrador Sales|-63798.1
31/08/2020|1-0000003046|1210|Labrador Sales|63798.1
31/08/2020|1-0000003047|4110|Labrador Sales|-65157.9
31/08/2020|1-0000003047|1210|Labrador Sales|65157.9
31/08/2020|1-0000003048|4110|Labrador Sales|-69662.95
31/08/2020|1-0000003048|1210|Labrador Sales|69662.95
31/08/2020|1-0000003049|4110|Labrador Sales|-66611.63
31/08/2020|1-0000003049|1210|Labrador Sales|66611.63
31/08/2020|1-0000003050|4110|Labrador Sales|-64651.96
31/08/2020|1-0000003050|1210|Labrador Sales|64651.96
31/08/2020|1-0000003051|4110|Labrador Sales|-69041.01
31/08/2020|1-0000003051|1210|Labrador Sales|69041.01
31/08/2020|1-0000003052|4110|Labrador Sales|-67667.19
31/08/2020|1-0000003052|1210|Labrador Sales|67667.19
31/08/2020|1-0000003053|4110|Labrador Sales|-63937.57
31/08/2020|1-0000003053|1210|Labrador Sales|63937.57
31/08/2020|1-0000003054|4110|Labrador Sales|-66820.25
31/08/2020|1-0000003054|1210|Labrador Sales|66820.25
31/08/2020|1-0000003055|4110|Labrador Sales|-70023.53
31/08/2020|1-0000003055|1210|Labrador Sales|70023.53
31/08/2020|1-0000003056|4110|Labrador Sales|-66489.02
31/08/2020|1-0000003056|1210|Labrador Sales|66489.02
31/08/2020|1-0000003057|4110|Labrador Sales|-67656.3
31/08/2020|1-0000003057|1210|Labrador Sales|67656.3
31/08/2020|10-0000003131|2220|Cash Payments|6395.61
31/08/2020|10-0000003131|1120|Cash Payments|-6395.61
31/08/2020|10-0000003132|2220|Cash Payments|6514.58
31/08/2020|10-0000003132|1120|Cash Payments|-6514.58
31/08/2020|10-0000003133|1120|Cash Payments|-6654.91
31/08/2020|10-0000003133|2220|Cash Payments|6654.91
31/08/2020|10-0000003134|2220|Cash Payments|6245.16
31/08/2020|10-0000003134|1120|Cash Payments|-6245.16
